in_angle,out_angle,gain_dB,phase_shift
1,1,29.9849986892733,-0.801557951319644
1,2,31.6780022127653,-0.801557951319646
1,3,30.5895319231659,-0.801557951319646
1,4,26.121147541931,-0.801557951319646
1,5,6.1364650509629,-0.801557951319665
1,6,23.7477222313464,2.34003470227014
1,7,28.7206512350845,2.34003470227014
1,8,29.7675987282707,2.34003470227014
1,9,28.1332057662348,2.34003470227015
1,10,22.5964729718008,2.34003470227014
1,11,3.87440906209218,-0.801557951319618
1,12,23.7231362201356,-0.801557951319646
1,13,27.6868317577343,-0.801557951319646
1,14,28.3308016034357,-0.801557951319646
1,15,26.3800451062747,-0.801557951319646
1,16,20.2291203483148,-0.801557951319644
1,17,8.1955925790225,2.34003470227015
1,18,23.04367473757,2.34003470227015
1,19,26.7177022879292,2.34003470227014
1,20,27.3425507396707,2.34003470227014
1,21,25.5396138031538,2.34003470227014
1,22,19.9597665477964,2.34003470227015
1,23,1.48701014911026,-0.801557951319644
1,24,21.3505574071149,-0.801557951319646
1,25,25.5925939384945,-0.801557951319645
1,26,26.7101604432424,-0.801557951319646
1,27,25.6318241613096,-0.801557951319646
1,28,21.7697732857287,-0.801557951319646
1,29,8.93107395302746,-0.801557951319639
1,30,16.9722654876051,2.34003470227014
1,31,23.6015301186387,2.34003470227014
1,32,25.932832060822,2.34003470227015
1,33,26.1111816634781,2.34003470227014
1,34,24.332279421337,2.34003470227015
1,35,19.5517620040112,2.34003470227014
1,36,-1.92126668260718,2.34003470227019
1,37,17.9348375324086,-0.801557951319659
1,38,23.4875024583873,-0.801557951319644
1,39,25.6470471878696,-0.801557951319646
1,40,25.9833780826467,-0.801557951319646
1,41,24.7274925044752,-0.801557951319646
1,42,21.3770570765475,-0.801557951319646
1,43,12.8529536430217,-0.801557951319657
1,44,10.9030328748782,2.34003470227014
1,45,20.6310062259188,2.34003470227014
1,46,24.2474310105823,2.34003470227014
1,47,25.7837138384495,2.34003470227014
1,48,25.9797605956908,2.34003470227015
1,49,24.9697307123055,2.34003470227014
1,50,22.4926491781175,2.34003470227014
1,51,17.3541687876827,2.34003470227014
1,52,-3.63837913782271,2.34003470227015
1,53,15.5977766115183,-0.801557951319657
1,54,21.5495260382179,-0.801557951319657
1,55,24.3835318613893,-0.801557951319657
1,56,25.7957709098285,-0.801557951319646
1,57,26.2621424457384,-0.801557951319646
1,58,25.9422319570314,-0.801557951319646
1,59,24.8360586917314,-0.801557951319646
1,60,22.7749044597473,-0.801557951319646
1,61,19.2212060615587,-0.801557951319644
1,62,12.0228822264827,-0.801557951319657
1,63,2.2536942348367,2.34003470227019
1,64,16.0866638294956,2.34003470227014
1,65,20.791643285859,2.34003470227014
1,66,23.4234276557333,2.34003470227014
1,67,25.0426767500924,2.34003470227015
1,68,26.025472618709,2.34003470227015
